trade_date,采掘,化工,钢铁,有色金属,建筑材料,建筑装饰,电气设备,机械设备,国防军工,汽车,家用电器,纺织服装,轻工制造,商业贸易,农林牧渔,食品饮料,休闲服务,医药生物,公用事业,交通运输,房地产,电子,计算机,传媒,通信,银行,非银金融,综合
2019-06-28,2698.97,2543.6,2318.94,2960.01,5404.03,2242.86,4110.6,1152.09,1130.32,3786.02,6843.82,1978.39,2179.92,3511.59,3256.16,14511.6,5951.69,7153.4,2096.14,2456.25,4170.88,2553.61,4260.06,617.03,2404.16,3690.06,2115.99,2031.01
2019-07-31,2602.19,2513.23,2165.69,2787.45,5216.3,2165.58,4075.8,1134.65,1170.89,3718.74,6893.82,1886.49,2095.71,3339.38,3464.63,14092.97,6053.48,7079.39,2040.78,2422.95,4080.89,2700.24,4132.9,588.77,2271.72,3667.68,2088.48,1940.71
2019-08-30,2467.12,2438.74,2041.89,2847.02,5033.38,2042.33,4018.68,1082.17,1224.27,3660.34,6772.97,1863.33,2062.51,3291.27,3493.22,15360.39,6171.75,7549.85,1991.73,2343.76,3806.76,2818.41,4262.51,590.75,2150.99,3459.95,2019.47,1918.32
2019-09-30,2450.42,2483.3,2034.98,2747.23,5176.74,2052.31,4075.77,1114.36,1139.38,3601.2,6787.89,1876.88,2064.28,3251.8,3195.23,15014.9,6085.77,7540.34,1969.68,2327.08,3855.76,3033.34,4415.67,602.86,2268.74,3567.87,2028.26,1923.19
2019-10-31,2399.89,2460.13,1986.79,2611.76,5248.14,2013.91,3967.64,1091.13,1084.83,3548.8,7113.97,1844.81,2113.16,3224.33,3597.76,15263.92,5969.28,7892.19,1967.87,2303.4,3933.33,3038.78,4466.1,615.46,2224.99,3722.92,2019.9,1940.17
2019-11-29,2378.66,2454.38,2032.18,2636.07,5524.21,1985.17,4031.61,1077.04,1065.99,3614.22,7023.78,1761.11,2080.01,3093.01,3253.34,14871.42,5702.19,7683.33,1928.29,2241.66,3886.57,3148.15,4338.19,608.34,2130.46,3673.42,1946.7,1924.89
2019-12-31,2515.26,2703.51,2132.8,3037.97,6318.43,2089.11,4354.43,1172.59,1126.39,3913.76,7779.44,1919.51,2251.05,3240.93,3308.1,15555.66,6171.58,7993.15,1981.16,2381.51,4292.31,3479.98,4671.44,680.15,2305.68,3821.03,2140.59,2120.65
2020-01-23,2392.29,2699.54,2002.36,3012.39,5946.27,2032.8,4587.73,1158.47,1162.04,3991.14,7574.76,1883.9,2241.55,3136.14,3175.56,14642.77,5634.85,8366.66,1909.41,2223.63,4009.45,3951.21,5032.71,697.64,2339.46,3651.03,2052.76,2162.55
2020-02-28,2225.475,2695.215,1912.006,2938.769,6371.951,1998.229,4664.525,1171.95,1171.964,4060.964,7336.084,1927.534,2195.52,3020.602,3437.528,14291.07,5459.63,8562.498,1857.641,2090.235,3931.954,4165.022,5566.926,710.175,2598.612,3433.567,1961.414,2231.38
2020-03-31,2082.16,2466.94,1876.17,2628.62,6412.09,2009.6,4288.77,1092.85,1073.04,3649.83,6539.99,1850.06,2078.08,3183.08,3825.95,14900.04,4932.43,8663.89,1827.92,2026.02,3686.79,3313.79,4853.74,633.27,2392.4,3255.7,1802.38,2067.59
2020-04-30,2064.54,2583.61,1928.8,2680.43,6963.04,2019.45,4717.68,1146.74,1152.28,3692.65,7040.56,1753.21,2092.87,3200.37,3813.87,16190.67,6003.27,9134.6,1862.91,2105.5,3842.72,3692.36,5220.6,668.47,2436.77,3391.71,1877.51,2121.1
2020-05-29,2049.41,2611.53,1896.39,2790.86,6850.57,1944.26,4683.0,1159.8,1157.28,3685.28,7472.98,1745.18,2222.82,3432.25,3646.69,17659.54,6403.32,9593.55,1823.13,2110.12,3723.77,3635.54,5102.79,684.4,2294.13,3316.86,1791.83,2134.04
2020-06-30,2046.99,2780.358,1918.454,2921.171,6773.894,1928.207,5186.254,1231.695,1191.473,3923.353,7652.682,1805.502,2300.518,3743.614,3869.818,19176.56,8027.099,11212.87,1870.629,2140.032,3896.606,4332.126,5687.425,797.766,2473.178,3287.23,1890.187,2282.005
2020-07-31,2299.42,3287.16,2027.7,3514.02,8394.13,2135.9,6283.56,1386.37,1522.65,4481.24,8482.06,1909.57,2652.21,4151.2,4497.91,22491.48,11349.27,12964.33,2042.69,2317.63,4190.32,4800.55,6053.96,857.18,2554.3,3320.91,2189.53,2555.97
2020-08-31,2321.31,3421.79,2068.31,3477.72,8556.2,2213.02,6397.0,1454.22,1628.61,4703.55,8536.71,1952.73,2779.39,3937.29,4723.52,25199.64,10348.78,12605.46,2105.77,2440.69,4258.81,4736.14,6037.8,882.86,2532.61,3479.32,2227.86,2612.19
2020-09-30,2205.9,3215.8,1995.45,3142.05,7762.7,2050.27,6535.41,1393.93,1550.18,4756.45,8380.47,1843.01,2544.94,3615.59,3906.89,22885.93,10673.56,11541.14,1979.64,2298.3,4061.43,4447.5,5503.85,811.62,2272.87,3342.61,2164.6,2331.6
2020-10-30,2185.867,3304.313,2029.601,3201.791,7601.904,2036.883,6960.136,1416.587,1485.036,5307.644,8989.394,1882.961,2599.671,3547.787,3727.037,23838.88,9692.049,11810.92,1952.892,2251.311,3882.753,4509.421,5337.234,788.44,2213.504,3488.711,2115.95,2375.815
2020-11-30,2513.91,3556.83,2251.05,3858.53,7966.83,2084.64,7069.25,1484.89,1604.63,5732.7,9776.2,1885.31,2664.82,3506.91,3841.56,24387.01,9845.27,11027.79,2024.76,2419.47,4120.78,4690.54,5195.42,771.95,2264.39,3807.35,2309.34,2358.13
2020-12-31,2481.63,3649.16,2237.34,4094.32,7818.18,1923.6,8478.65,1536.78,1779.43,5708.2,10197.01,1783.63,2605.76,3233.83,3913.1,28773.45,12304.75,12077.43,2000.65,2387.33,3826.41,4734.59,5126.95,733.62,2113.6,3696.86,2271.31,2397.44
2021-01-29,2337.24,3891.83,2239.58,4254.59,7913.37,1846.24,8965.85,1557.96,1597.85,5853.44,9881.23,1649.87,2677.16,2976.01,3925.6,29185.15,12450.83,12141.88,1903.22,2364.7,3565.13,4799.98,4881.63,732.94,1959.3,3937.42,2112.21,2302.19
2021-02-26,2487.74,4058.78,2426.81,4538.78,8202.96,1954.91,8424.94,1580.56,1572.76,5551.46,9730.02,1711.41,2721.89,3069.46,4251.73,27712.45,13305.02,11946.81,1937.7,2404.72,3933.24,4636.48,4797.51,704.2,1985.93,4035.38,2125.11,2306.72
2021-03-31,2591.78,3795.36,2587.66,4075.37,8286.25,2069.8,8032.9,1540.6,1436.74,5223.21,9408.8,1805.97,2771.83,3097.86,3930.18,26507.48,13538.24,11586.91,2230.71,2401.24,3779.47,4367.49,4664.05,671.13,1872.18,4085.5,1987.47,2401.91
2021-04-30,2670.58,3933.82,2816.68,4442.7,8379.47,1962.37,8584.8,1519.32,1378.09,5391.25,9338.27,1827.38,2821.03,3061.29,3934.5,28092.33,13717.25,12858.54,2030.51,2336.86,3721.14,4637.52,4567.86,685.26,1804.67,3985.15,1917.89,2503.75
2021-05-31,2845.35,4206.42,2791.77,4816.81,8571.39,1966.48,9246.22,1556.0,1558.14,5698.52,9208.79,1894.13,2844.67,3264.96,3748.7,30682.25,14176.53,13238.64,2123.95,2407.68,3787.06,4734.79,4948.91,704.07,1929.41,4181.14,2050.09,2569.74
2021-06-30,2910.92,4432.35,2765.76,4605.5,7994.93,1977.15,10498.7,1592.16,1574.72,6215.25,8607.78,1931.14,2758.02,3101.0,3609.43,28944.2,12947.45,13203.85,2105.64,2432.63,3481.81,5294.29,5115.25,679.32,1989.92,3930.59,1937.09,2823.23
2021-07-30,2969.61,4659.64,3252.3,5867.48,7529.51,1964.63,11624.19,1625.51,1627.38,6187.65,7816.95,1751.45,2561.6,2915.78,3094.99,23385.34,10391.92,11884.84,2038.3,2147.21,3070.16,5506.4,4893.53,598.35,2080.72,3425.19,1732.17,2713.16
2021-08-31,3844.43,5240.33,3823.54,6923.62,8205.37,2145.51,12248.45,1773.21,1894.23,6669.58,7813.68,1801.76,2692.98,3055.45,3080.7,22384.45,10486.54,10859.69,2274.8,2303.58,3224.52,5122.78,4815.22,595.63,1958.46,3520.28,1806.3,2999.41
2021-09-30,3976.45,5039.58,3311.04,5669.68,7563.9,2107.8,11879.27,1656.66,1699.69,6076.62,7734.73,1736.29,2604.93,2999.21,3371.1,25180.06,11254.97,11397.99,2636.32,2356.04,3394.35,4921.4,4756.16,605.38,1931.85,3553.63,1824.54,2635.01
2021-10-29,3444.71,5021.18,2924.2,5634.4,7265.33,2054.18,13269.23,1634.21,1768.74,6678.2,7682.11,1715.91,2527.31,3034.49,3461.92,25628.28,11623.88,10931.26,2430.18,2315.48,3092.67,5005.13,4752.45,609.97,1922.81,3672.76,1783.94,2672.24
2021-11-30,3278.75,5003.66,2952.97,6132.59,7238.71,2076.5,13713.37,1756.9,1998.4,7026.94,7690.51,1814.93,2671.79,3050.0,3472.41,26012.16,9692.11,11331.86,2412.71,2308.12,3159.96,5432.09,5113.82,637.98,2139.8,3517.5,1776.08,2599.28
2021-12-31,3426.43,4882.643,2917.259,5548.763,8188.584,2225.731,12097.35,1736.778,1887.489,6720.308,8070.057,1802.77,2832.581,3084.591,3715.584,28046.4,10605.62,11192.61,2659.247,2429.497,3350.791,5441.299,5080.081,694.714,2125.864,3539.424,1853.353,2650.19
2022-03-31,,4452.85,2695.51,5257.04,7216.02,2217.05,10307.48,1427.25,1517.32,5258.49,6523.76,1656.22,2449.53,2639.46,3681.18,21537.74,9645.16,10157.23,2236.24,2268.3,3616.68,4095.16,4315.16,593.61,1936.99,3586.03,1594.37,2822.62
