trade_date,采掘,化工,钢铁,有色金属,建筑材料,建筑装饰,电气设备,机械设备,国防军工,汽车,家用电器,纺织服装,轻工制造,商业贸易,农林牧渔,食品饮料,休闲服务,医药生物,公用事业,交通运输,房地产,电子,计算机,传媒,通信,银行,非银金融,综合
2008-06-06,5796.65,3064.95,4550.35,3614.75,,,,,,,1542.37,1861.32,1831.88,3723.61,1896.72,3794.31,2467.88,2489.13,2313.74,3012.17,3003.26,1200.9,,,,,,1614.09
2008-06-13,5233.33,2646.7,3980.44,2923.93,,,,,,,1316.37,1558.84,1515.14,3202.82,1637.96,3294.09,2005.66,2168.05,1970.42,2542.21,2487.51,995.48,,,,,,1317.28
2008-06-20,5127.44,2643.12,3598.01,2643.62,,,,,,,1208.21,1423.53,1345.69,2959.4,1477.49,3122.59,1784.42,2039.95,1956.27,2315.41,2225.72,905.63,,,,,,1184.9
2008-06-27,5175.55,2496.06,3396.02,2777.4,,,,,,,1223.65,1429.75,1347.0,3014.37,1537.75,3140.08,1866.88,2081.16,1926.82,2323.27,2239.07,906.64,,,,,,1200.39
2008-07-04,4708.47,2526.19,3271.66,2805.31,,,,,,,1222.57,1476.68,1418.05,3089.7,1736.55,3279.22,2215.61,2176.19,1926.98,2373.31,2268.15,941.46,,,,,,1266.64
2008-07-11,5162.67,2685.74,3500.95,3110.89,,,,,,,1330.31,1580.59,1525.72,3269.7,1747.31,3386.52,2219.57,2272.91,2017.76,2534.07,2536.52,998.88,,,,,,1363.25
2008-07-18,4795.16,2652.93,3379.16,2902.09,,,,,,,1281.58,1541.44,1498.49,3160.17,1716.02,3486.06,2056.1,2230.26,1891.32,2467.41,2297.29,959.01,,,,,,1283.45
2008-07-25,4703.19,2741.46,3471.24,2941.81,,,,,,,1359.81,1635.85,1573.87,3319.2,1838.7,3592.13,2218.04,2311.44,1955.79,2565.78,2513.57,1039.96,,,,,,1360.4
2008-08-01,4531.58,2662.91,3219.35,2823.55,,,,,,,1278.31,1614.38,1513.07,3167.66,1735.01,3509.43,2182.95,2264.51,1907.3,2479.16,2413.83,1010.87,,,,,,1333.44
2008-08-08,4038.21,2430.31,2803.91,2410.77,,,,,,,1135.48,1395.74,1358.58,2869.09,1510.29,3327.31,2028.71,2048.38,1765.69,2254.64,2097.29,912.86,,,,,,1171.94
2008-08-15,3898.37,2262.05,2735.73,2175.98,,,,,,,1055.67,1274.13,1240.56,2687.57,1372.84,3178.96,1662.58,1937.83,1674.1,2157.84,1957.4,829.38,,,,,,1037.75
2008-08-22,3720.45,2129.49,2642.57,2122.14,,,,,,,1025.4,1247.79,1217.18,2614.92,1304.75,3091.83,1599.9,1836.99,1599.26,2130.03,1906.86,808.86,,,,,,1011.52
2008-08-29,3613.68,2101.33,2563.39,2068.61,,,,,,,1019.82,1229.31,1187.97,2522.76,1250.71,3000.42,1535.88,1754.99,1566.41,2084.98,1913.88,787.39,,,,,,978.67
2008-09-05,3106.16,1967.89,2495.89,1863.45,,,,,,,942.31,1171.07,1104.68,2271.47,1121.65,2716.72,1434.18,1642.27,1537.14,1945.54,1757.6,735.11,,,,,,929.99
2008-09-12,2836.45,1841.03,2485.39,1718.32,,,,,,,937.68,1114.6,1028.81,2199.43,1013.4,2663.03,1422.96,1581.06,1512.74,1897.48,1590.91,689.14,,,,,,878.4
2008-09-19,2934.22,1913.33,2520.17,1831.37,,,,,,,966.89,1115.56,1056.64,2238.73,1087.65,2700.55,1439.26,1673.42,1541.78,1971.83,1626.86,690.88,,,,,,865.08
2008-09-26,3412.21,1976.65,2675.4,1901.7,,,,,,,1017.21,1166.79,1038.74,2341.97,1126.83,2638.86,1462.51,1678.77,1615.31,2080.85,1768.03,703.42,,,,,,904.41
2008-10-10,2657.37,1747.67,2191.18,1553.01,,,,,,,862.94,995.18,871.25,2004.85,1046.77,2259.73,1207.04,1560.75,1466.61,1787.65,1554.09,599.51,,,,,,780.02
2008-10-17,2434.58,1586.4,2105.52,1400.5,,,,,,,822.48,923.87,813.15,1848.16,967.17,2054.86,1119.7,1509.76,1427.33,1670.1,1650.19,546.64,,,,,,725.43
2008-10-24,2457.38,1568.58,2022.45,1366.43,,,,,,,846.12,940.63,824.32,1847.28,976.13,2101.85,1128.9,1521.66,1376.98,1671.71,1605.83,551.88,,,,,,728.9
2008-10-31,2302.45,1415.94,1851.79,1254.96,,,,,,,791.25,826.71,724.75,1688.65,844.41,1989.67,964.96,1410.61,1336.66,1477.7,1466.48,494.44,,,,,,639.84
2008-11-07,2242.36,1428.46,1885.01,1254.25,,,,,,,801.81,816.29,725.05,1657.28,859.32,1899.64,947.61,1412.84,1361.72,1460.36,1417.06,498.61,,,,,,633.22
2008-11-14,2692.86,1606.71,2218.2,1569.32,,,,,,,931.72,966.26,874.85,1918.15,1061.69,2181.84,1129.02,1603.29,1515.34,1698.02,1711.85,592.36,,,,,,759.37
2008-11-21,2539.08,1644.15,2119.98,1558.63,,,,,,,952.56,978.51,881.61,1892.91,1070.39,2236.24,1193.82,1630.72,1553.99,1662.75,1829.27,597.31,,,,,,787.53
2008-11-28,2391.26,1573.95,2111.39,1494.02,,,,,,,913.19,933.71,840.57,1927.22,1016.42,2230.45,1092.7,1634.87,1552.94,1575.51,1735.83,564.65,,,,,,743.6
2008-12-05,2690.6,1759.18,2290.66,1684.97,,,,,,,1057.28,1081.3,972.13,2149.19,1197.96,2468.26,1258.0,1795.37,1615.13,1707.66,1947.05,658.8,,,,,,861.28
2008-12-12,2669.93,1659.97,2157.08,1660.98,,,,,,,999.78,1037.26,944.03,2099.3,1155.36,2362.98,1229.24,1768.14,1596.16,1671.59,1889.83,645.86,,,,,,841.17
2008-12-19,2803.24,1753.56,2234.16,1771.75,,,,,,,1060.51,1102.45,1012.93,2278.57,1228.35,2518.36,1370.95,1941.42,1648.28,1715.22,1993.3,686.09,,,,,,902.8
2008-12-26,2547.06,1575.66,2066.38,1559.82,,,,,,,968.93,997.91,910.54,2155.09,1115.87,2316.53,1256.36,1831.84,1510.68,1540.69,1706.76,623.83,,,,,,805.59
2008-12-31,2458.88,1499.48,1949.93,1507.42,,,,,,,964.78,964.68,890.96,2099.68,1067.39,2273.16,1208.96,1841.15,1514.84,1505.29,1664.9,606.06,,,,,,777.7
2009-01-09,2782.86,1567.61,2093.08,1670.59,,,,,,,983.89,1040.01,969.71,2151.04,1163.18,2334.69,1319.74,1960.88,1603.4,1613.66,1828.66,654.21,,,,,,834.29
2009-01-16,2851.49,1639.92,2187.74,1786.66,,,,,,,1004.28,1104.7,1003.01,2218.96,1193.24,2330.95,1372.47,1957.85,1617.37,1672.0,1874.34,686.26,,,,,,885.11
2009-01-23,2959.03,1722.19,2261.68,1818.73,,,,,,,985.0,1122.63,1007.52,2173.53,1203.42,2310.29,1366.41,1993.61,1618.89,1702.82,1904.69,700.96,,,,,,909.75
2009-02-06,3220.3,1898.23,2449.65,2146.47,,,,,,,1102.56,1244.25,1154.5,2449.69,1365.38,2542.22,1554.9,2100.58,1752.15,1887.65,2135.31,805.95,,,,,,1023.37
2009-02-13,3368.76,2052.65,2518.95,2494.07,,,,,,,1316.96,1381.67,1279.41,2720.64,1462.3,2841.43,1743.8,2320.51,1878.94,2082.28,2444.39,905.94,,,,,,1157.62
2009-02-20,3303.69,2013.35,2607.7,2502.05,,,,,,,1295.2,1351.07,1241.02,2649.18,1468.1,2789.63,1668.28,2322.93,1885.85,2005.94,2314.94,879.38,,,,,,1146.86
2009-02-27,2877.75,1792.32,2265.26,2184.93,,,,,,,1141.69,1180.73,1054.58,2360.33,1313.86,2549.72,1471.23,2089.41,1706.93,1779.23,2073.12,758.22,,,,,,1001.36
2009-03-06,3076.28,1937.98,2393.35,2363.53,,,,,,,1222.33,1279.84,1158.97,2526.72,1396.59,2651.69,1635.44,2242.41,1808.9,1901.19,2343.52,825.46,,,,,,1109.05
2009-03-13,2997.38,1873.06,2328.09,2259.54,,,,,,,1164.6,1239.33,1119.54,2419.89,1316.59,2522.55,1612.07,2187.24,1767.24,1854.12,2255.81,800.53,,,,,,1088.67
2009-03-20,3489.04,2051.3,2525.39,2779.91,,,,,,,1261.38,1340.47,1222.72,2653.89,1416.81,2670.83,1724.31,2290.78,1836.37,1979.84,2471.28,873.46,,,,,,1189.64
2009-03-27,3579.52,2099.93,2640.93,2935.32,,,,,,,1321.11,1420.14,1280.68,2739.24,1453.39,2691.69,1825.25,2310.69,1898.62,2137.15,2609.49,924.06,,,,,,1241.28
2009-04-03,3764.8,2144.35,2635.21,2853.18,,,,,,,1368.84,1433.86,1329.01,2789.53,1510.85,2756.86,1783.7,2346.69,1897.48,2179.96,2703.18,942.17,,,,,,1255.37
2009-04-10,3982.21,2174.82,2563.13,3002.67,,,,,,,1396.16,1480.13,1346.02,2840.87,1529.68,2805.9,1889.06,2359.12,1902.52,2198.02,2716.97,982.7,,,,,,1311.82
2009-04-17,4077.84,2261.23,2678.67,3062.59,,,,,,,1429.75,1525.0,1392.58,3045.05,1541.83,2952.18,1926.91,2454.06,1941.57,2257.1,2788.98,1024.29,,,,,,1371.48
2009-04-24,3933.61,2214.69,2579.31,2865.15,,,,,,,1530.81,1517.84,1370.95,3001.41,1476.58,3012.87,1953.68,2389.76,1945.83,2200.06,2679.61,987.71,,,,,,1313.26
2009-04-30,4076.04,2217.53,2551.28,2820.44,,,,,,,1534.5,1533.29,1359.34,3074.9,1415.2,2901.85,1907.42,2507.21,1936.79,2216.22,2825.43,997.77,,,,,,1357.9
2009-05-08,4556.51,2334.17,2729.46,2989.69,,,,,,,1560.93,1619.08,1433.44,3194.12,1483.1,3018.81,2073.65,2500.8,2040.58,2333.45,3171.61,1046.0,,,,,,1447.42
2009-05-15,4806.87,2343.92,2767.83,2962.57,,,,,,,1584.37,1615.75,1433.84,3174.69,1484.67,3021.65,2122.46,2586.94,2036.43,2312.19,3197.95,1052.97,,,,,,1453.68
2009-05-22,4854.11,2305.53,2747.93,3058.5,,,,,,,1549.33,1585.27,1398.26,3125.86,1447.25,2952.65,2134.12,2482.93,2015.2,2247.18,3093.98,1047.37,,,,,,1454.18
2009-05-27,4742.83,2316.85,2727.32,3111.01,,,,,,,1560.87,1604.32,1400.53,3146.64,1450.73,2970.46,2123.53,2471.34,2001.78,2252.01,3083.55,1059.34,,,,,,1456.05
2009-06-05,5068.5,2339.52,2972.25,3497.98,,,,,,,1532.99,1657.02,1435.82,3226.83,1504.81,3171.01,2122.39,2551.93,2054.0,2327.47,3319.54,1057.27,,,,,,1490.95
2009-06-12,4852.49,2300.14,2903.18,3313.83,,,,,,,1515.58,1657.39,1419.13,3250.66,1463.2,3206.44,2100.2,2609.7,1997.81,2305.6,3274.13,1056.52,,,,,,1472.01
2009-06-19,5015.36,2362.72,2989.13,3335.11,,,,,,,1575.84,1740.07,1461.68,3393.05,1526.4,3402.11,2218.86,2757.66,2071.76,2431.79,3578.13,1077.6,,,,,,1512.99
2009-06-26,5146.25,2379.29,3263.73,3441.99,,,,,,,1632.32,1720.34,1463.88,3376.84,1540.61,3363.67,2261.45,2700.12,2077.34,2412.6,3650.95,1073.7,,,,,,1532.14
2009-07-03,5821.69,2451.87,3293.96,3615.29,,,,,,,1600.7,1781.9,1475.37,3468.18,1607.34,3524.84,2380.26,2719.56,2151.16,2465.13,4198.15,1084.84,,,,,,1610.01
2009-07-10,5967.72,2595.35,3569.58,3674.31,,,,,,,1750.26,1845.21,1557.59,3567.6,1638.05,3728.2,2446.48,2817.73,2203.73,2556.42,4171.05,1127.67,,,,,,1664.7
2009-07-17,6413.16,2642.44,3819.44,3999.86,,,,,,,1761.62,1918.69,1616.82,3663.75,1684.5,3844.39,2571.89,2860.32,2274.22,2651.29,4226.22,1184.29,,,,,,1700.02
2009-07-24,7141.88,2867.08,3772.41,4432.86,,,,,,,1843.85,1923.08,1659.33,3632.66,1684.43,3848.19,2536.68,2885.3,2355.94,2733.44,4295.11,1192.4,,,,,,1766.26
2009-07-31,6868.48,2904.19,4292.85,4620.45,,,,,,,1782.22,1904.24,1679.91,3611.26,1713.63,3889.27,2558.81,2868.1,2468.83,2770.92,4072.37,1234.79,,,,,,1721.78
2009-08-07,6388.62,2899.21,4009.18,4354.35,,,,,,,1780.28,1900.11,1701.12,3624.65,1752.5,4005.01,2512.0,2936.47,2430.9,2787.42,3899.73,1214.65,,,,,,1675.51
2009-08-14,6118.76,2694.65,3729.51,4122.39,,,,,,,1665.56,1721.33,1562.42,3394.32,1609.77,3751.41,2342.51,2747.04,2203.59,2544.7,3886.77,1110.55,,,,,,1539.67
2009-08-21,5911.06,2676.34,3499.4,3809.32,,,,,,,1662.22,1636.53,1535.57,3259.27,1577.01,3721.66,2268.9,2763.83,2180.91,2419.39,3460.79,1070.12,,,,,,1439.33
2009-08-28,5482.23,2657.03,3217.02,3727.79,,,,,,,1677.33,1675.28,1560.15,3363.28,1630.62,3810.33,2382.47,2902.45,2122.31,2414.92,3297.43,1119.45,,,,,,1488.93
2009-09-04,5403.97,2580.23,3187.08,3670.14,,,,,,,1670.36,1674.36,1535.57,3360.16,1620.23,3800.26,2306.58,2924.21,2082.24,2371.21,3391.67,1110.97,,,,,,1476.08
2009-09-11,5808.14,2693.93,3365.17,3949.32,,,,,,,1722.4,1740.65,1598.37,3472.28,1679.01,3945.35,2414.11,3053.15,2128.35,2455.07,3593.02,1150.92,,,,,,1533.45
2009-09-18,5773.01,2726.91,3270.71,4008.29,,,,,,,1767.7,1790.05,1674.32,3545.6,1695.01,3912.41,2465.48,3130.1,2161.07,2437.9,3521.62,1244.99,,,,,,1590.6
2009-09-25,5318.4,2562.89,3007.82,3649.18,,,,,,,1789.6,1700.95,1576.83,3486.13,1598.9,3867.55,2271.63,2998.12,2041.2,2302.95,3313.03,1143.59,,,,,,1468.33
2009-09-30,5185.64,2468.59,2903.97,3547.3,,,,,,,1732.75,1635.67,1506.05,3365.14,1548.34,3800.31,2137.74,2968.54,1988.91,2221.28,3251.9,1084.57,,,,,,1404.66
2009-10-09,5640.34,2594.46,3049.22,3882.56,,,,,,,1799.22,1709.88,1584.5,3529.71,1621.65,3926.06,2235.95,3086.17,2074.98,2329.6,3412.87,1138.37,,,,,,1483.08
2009-10-16,6020.51,2662.56,3170.97,3922.17,,,,,,,1872.79,1773.17,1658.96,3597.97,1669.74,3859.98,2318.56,3125.37,2144.15,2377.82,3631.72,1185.84,,,,,,1542.56
2009-10-23,6413.77,2757.72,3302.39,4224.42,,,,,,,1980.61,1862.0,1724.6,3733.96,1760.79,3996.96,2430.72,3204.25,2202.58,2463.62,3943.73,1236.37,,,,,,1644.4
2009-10-30,6040.71,2648.08,3086.28,3938.01,,,,,,,2060.65,1819.02,1688.18,3650.67,1682.63,3942.8,2323.67,3342.25,2141.99,2377.81,3691.76,1209.18,,,,,,1596.19
2009-11-06,6407.96,2812.15,3321.69,4232.57,,,,,,,2160.47,1969.6,1803.52,3941.35,1806.24,4110.75,2534.14,3559.62,2261.64,2593.41,3932.58,1309.85,,,,,,1712.29
2009-11-13,6247.88,2803.38,3432.2,4253.22,,,,,,,2313.86,2032.86,1844.02,4138.3,1886.01,4392.11,2646.24,3647.36,2320.68,2624.63,3927.63,1361.34,,,,,,1767.92
2009-11-20,6741.26,2959.04,3589.88,4369.9,,,,,,,2329.36,2138.39,1958.99,4282.28,2012.19,4518.18,2814.71,3823.93,2434.21,2711.95,4107.59,1448.29,,,,,,1859.72
2009-11-27,6392.29,2804.4,3455.06,4155.09,,,,,,,2192.04,1976.12,1779.42,4041.89,1883.01,4355.28,2656.95,3583.73,2253.84,2556.91,3838.32,1339.86,,,,,,1730.28
2009-12-04,7008.3,3002.54,3837.19,4454.1,,,,,,,2325.25,2128.08,1932.47,4318.42,2059.8,4629.03,2834.22,3707.61,2378.97,2742.62,4037.31,1412.09,,,,,,1840.59
2009-12-11,6748.0,2984.49,3820.65,4394.22,,,,,,,2367.4,2129.61,1977.51,4374.69,2076.78,4745.81,2828.04,3698.11,2330.74,2672.04,3991.9,1442.83,,,,,,1845.82
2009-12-18,6390.3,2944.86,3567.42,4046.96,,,,,,,2218.69,1967.93,1842.86,4054.18,1898.59,4426.93,2584.74,3512.25,2222.48,2558.28,3485.86,1339.64,,,,,,1682.14
2009-12-25,6405.66,3028.89,3641.5,4088.23,,,,,,,2368.56,2048.22,1902.21,4237.2,1962.57,4751.29,2708.66,3679.37,2240.24,2599.14,3497.8,1457.15,,,,,,1718.44
2009-12-31,6593.64,3162.02,3824.97,4221.17,,,,,,,2448.98,2113.7,1952.86,4403.79,2040.42,4770.72,2823.28,3733.58,2304.47,2690.14,3602.36,1485.82,,,,,,1764.28
2010-01-08,6558.02,3037.13,3698.08,4265.36,,,,,,,2297.5,2085.13,1951.46,4335.22,2018.81,4605.04,2869.87,3666.99,2273.21,2661.95,3491.63,1554.58,,,,,,1783.41
2010-01-15,6269.92,3104.69,3614.51,4211.16,,,,,,,2382.64,2237.08,2074.78,4506.43,2112.89,4849.58,3022.77,3906.31,2328.27,2818.18,3467.07,1638.97,,,,,,1843.41
2010-01-22,5747.81,2911.1,3356.56,3918.64,,,,,,,2269.93,2156.24,1984.96,4372.49,2030.02,4656.65,3005.05,3772.68,2253.81,2792.78,3361.2,1513.79,,,,,,1812.55
2010-01-29,5501.2,2753.59,3225.82,3638.96,,,,,,,2234.91,2068.86,1892.15,4235.24,2021.48,4629.78,2909.73,3768.92,2173.9,2656.81,3162.76,1475.86,,,,,,1745.39
2010-02-05,5323.09,2648.45,3133.63,3532.2,,,,,,,2204.49,2053.76,1849.84,4179.29,1994.81,4586.58,3012.02,3689.93,2167.58,2649.17,3163.02,1428.13,,,,,,1767.73
2010-02-12,5623.06,2726.98,3323.53,3751.5,,,,,,,2273.48,2103.81,1899.22,4303.33,2011.52,4678.11,3064.53,3770.75,2202.66,2695.8,3227.05,1465.37,,,,,,1799.55
2010-02-26,5541.26,2794.89,3341.21,3738.34,,,,,,,2399.96,2207.54,2000.73,4459.06,2132.22,4646.07,3146.09,3991.32,2284.18,2787.41,3314.9,1536.63,,,,,,1949.91
2010-03-05,5438.13,2751.58,3333.14,3712.47,,,,,,,2380.9,2202.95,1975.77,4399.41,2115.08,4584.39,3076.59,3926.85,2266.7,2795.64,3275.61,1538.21,,,,,,1964.01
2010-03-12,5456.06,2759.98,3361.87,3669.81,,,,,,,2309.39,2176.99,1962.31,4294.87,2042.18,4476.04,2996.58,3810.63,2221.34,2701.73,3268.86,1500.59,,,,,,1901.18
2010-03-19,5515.17,2842.26,3361.46,3815.7,,,,,,,2365.29,2263.69,2029.36,4409.61,2094.86,4511.76,3094.58,3882.39,2269.71,2793.05,3437.84,1603.85,,,,,,1989.36
2010-03-26,5533.98,2877.94,3264.52,3718.94,,,,,,,2417.55,2265.55,2014.74,4404.71,2099.65,4551.65,3154.21,3878.72,2267.27,2782.69,3382.66,1632.56,,,,,,1983.94
2010-04-02,5965.93,2946.53,3347.67,3972.08,,,,,,,2499.92,2330.08,2109.91,4536.63,2131.65,4565.06,3230.2,4004.37,2330.59,2831.09,3576.72,1711.64,,,,,,2061.33
2010-04-09,5923.82,2910.2,3299.46,4015.49,,,,,,,2451.62,2365.88,2168.83,4591.19,2166.6,4607.59,3299.96,4177.52,2338.26,2875.6,3427.38,1771.26,,,,,,2103.96
2010-04-16,5935.38,2891.63,3256.04,4092.9,,,,,,,2411.28,2345.73,2160.28,4580.34,2199.88,4709.69,3250.18,4252.5,2327.65,2881.48,3252.9,1751.07,,,,,,2085.37
2010-04-23,5805.95,2722.65,2960.71,4041.68,,,,,,,2290.53,2307.97,2142.21,4554.91,2212.86,4736.52,3258.5,4463.15,2309.84,2738.01,2910.31,1800.82,,,,,,2047.17
2010-04-30,5563.58,2557.79,2918.17,3748.51,,,,,,,2096.31,2072.3,1925.83,4203.42,2034.38,4304.48,2926.32,4151.17,2168.63,2586.94,2805.41,1640.64,,,,,,1846.04
2010-05-07,4828.25,2369.78,2673.97,3519.07,,,,,,,1929.28,2037.72,1838.45,4077.5,2140.91,4268.62,2775.96,4192.42,2058.44,2442.68,2537.68,1642.2,,,,,,1802.86
2010-05-14,4995.51,2346.28,2689.08,3590.62,,,,,,,1953.25,1981.81,1782.76,3986.48,1965.7,4230.98,2670.66,4110.23,2037.85,2397.41,2568.74,1552.09,,,,,,1713.38
2010-05-21,4883.99,2238.12,2634.45,3385.53,,,,,,,1918.1,1860.47,1663.65,3847.44,1859.75,4127.79,2508.6,3864.27,1930.97,2243.37,2538.52,1507.87,,,,,,1596.47
2010-05-28,5082.97,2325.45,2652.75,3652.3,,,,,,,1996.04,1983.43,1766.34,4016.88,1972.27,4214.44,2653.14,4192.53,2006.6,2352.56,2603.28,1606.02,,,,,,1693.26
2010-06-04,4836.89,2213.12,2529.72,3479.75,,,,,,,1995.9,1916.8,1693.06,3940.12,1907.18,4220.25,2615.51,4118.88,1928.1,2237.42,2530.06,1558.95,,,,,,1612.67
2010-06-11,4845.87,2233.0,2532.66,3538.05,,,,,,,2056.02,1965.77,1736.71,4068.99,1954.99,4376.66,2705.19,4180.22,1940.0,2267.41,2559.47,1597.97,,,,,,1668.92
2010-06-18,4709.66,2175.32,2471.47,3394.96,,,,,,,1977.17,1872.72,1658.24,3897.91,1855.68,4164.4,2570.76,3763.47,1890.91,2229.99,2554.46,1497.08,,,,,,1609.39
2010-06-25,4659.62,2195.04,2477.06,3371.88,,,,,,,2011.84,1949.01,1696.31,3974.48,1900.09,4256.81,2662.83,3729.14,1912.13,2276.26,2618.2,1541.4,,,,,,1648.17
2010-07-02,4095.5,2002.16,2325.93,2892.49,,,,,,,1797.79,1765.22,1518.96,3605.93,1648.22,3964.74,2422.01,3319.59,1806.86,2091.8,2433.79,1364.8,,,,,,1456.31
2010-07-09,4364.38,2098.5,2456.84,3046.29,,,,,,,1974.38,1868.31,1606.92,3833.67,1748.73,4193.43,2595.81,3560.99,1849.73,2193.25,2559.71,1447.47,,,,,,1531.54
2010-07-16,4370.12,2046.65,2426.71,2968.05,,,,,,,1931.86,1868.58,1602.47,3800.08,1729.87,4190.46,2580.76,3472.8,1835.7,2152.64,2571.13,1423.72,,,,,,1564.68
2010-07-23,4829.18,2212.4,2580.81,3245.15,,,,,,,2093.25,1979.79,1710.66,4020.98,1838.78,4416.67,2691.28,3741.97,1927.62,2308.94,2746.58,1514.74,,,,,,1682.1
2010-07-30,4914.71,2310.35,2680.94,3436.4,,,,,,,2147.06,2054.76,1777.16,4174.79,1941.66,4517.67,2829.68,3882.64,1982.53,2368.78,2874.7,1589.48,,,,,,1754.13
2010-08-06,5008.96,2336.75,2649.71,3503.38,,,,,,,2163.83,2139.54,1836.97,4381.49,2120.5,4798.45,2999.42,4078.11,2005.82,2409.93,2843.43,1647.09,,,,,,1800.71
2010-08-13,4894.49,2271.39,2636.82,3530.1,,,,,,,2138.03,2111.7,1823.89,4362.43,2104.92,4786.87,3001.92,4142.06,1979.36,2335.03,2898.69,1617.71,,,,,,1778.89
2010-08-20,5072.46,2318.05,2643.06,3652.21,,,,,,,2177.48,2145.82,1815.0,4415.68,2085.33,4735.04,2955.3,4101.15,1997.99,2369.88,2876.08,1651.87,,,,,,1811.53
2010-08-27,4958.24,2289.65,2618.26,3616.36,,,,,,,2209.6,2180.65,1821.94,4553.92,2135.03,4807.5,3048.13,4207.69,1980.53,2369.11,2806.58,1708.59,,,,,,1836.75
2010-09-03,5066.22,2357.82,2706.02,3898.45,,,,,,,2275.19,2226.13,1929.25,4758.91,2216.52,5133.82,3206.65,4395.18,1993.15,2377.69,2794.1,1812.85,,,,,,1921.14
